trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4083540-TRAIN-E25-TRKPI-Samedi-01,16:26:15,16:27:00,PCL1D,9,0,0,20.118,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-01,16:29:15,16:30:00,PCL2D,10,0,0,21.513,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-01,16:31:15,16:32:00,PCL3D,11,0,0,22.538,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-01,16:34:15,16:35:00,DVL1D,12,0,0,24.622,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-01,16:38:15,16:39:00,DVL2D,13,0,0,26.277,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-01,16:41:15,16:42:00,LCH1D,14,0,0,28.766,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-01,16:47:15,16:48:00,MTL1A,15,0,0,34.369,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-01,16:51:15,16:52:00,MTL2A,16,0,0,38.126,1,Voie 1
4083540-TRAIN-E25-TRKPI-Samedi-01,17:00:00,17:00:00,MTL3A,17,1,0,41.572,1,Voie 4
4083540-TRAIN-E25-TRKPI-Samedi-02,16:00:00,16:00:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083540-TRAIN-E25-TRKPI-Samedi-02,16:04:15,16:05:00,VAU1D,2,0,0,3.737,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:06:15,16:07:00,TVA1D,3,0,0,4.992,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:10:15,16:11:00,LIP1D,4,0,0,7.357,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:13:15,16:14:00,SAB1D,5,0,0,9.081,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:16:15,16:17:00,BUR1D,6,0,0,12.192,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:19:15,16:20:00,BEA1D,7,0,0,14.572,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:23:15,16:24:00,BEA2D,8,0,0,17.811,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:26:15,16:27:00,PCL1D,9,0,0,20.118,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:29:15,16:30:00,PCL2D,10,0,0,21.513,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:31:15,16:32:00,PCL3D,11,0,0,22.538,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:34:15,16:35:00,DVL1D,12,0,0,24.622,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:38:15,16:39:00,DVL2D,13,0,0,26.277,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:41:15,16:42:00,LCH1D,14,0,0,28.766,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:47:15,16:48:00,MTL1A,15,0,0,34.369,1,Quai 1
4083540-TRAIN-E25-TRKPI-Samedi-02,16:51:15,16:52:00,MTL2A,16,0,0,38.126,1,Voie 1
4083540-TRAIN-E25-TRKPI-Samedi-02,17:00:00,17:00:00,MTL3A,17,1,0,41.572,1,Voie 4
4083541-TRAIN-E25-TRKPI-Samedi-01,19:00:00,19:00:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083541-TRAIN-E25-TRKPI-Samedi-01,19:04:15,19:05:00,VAU1D,2,0,0,3.737,1,Quai 1
4083541-TRAIN-E25-TRKPI-Samedi-01,19:06:15,19:07:00,TVA1D,3,0,0,4.992,1,Quai 1
4083541-TRAIN-E25-TRKPI-Samedi-01,19:10:15,19:11:00,LIP1D,4,0,0,7.357,1,Quai 1
4083541-TRAIN-E25-TRKPI-Samedi-01,19:13:15,19:14:00,SAB1D,5,0,0,9.081,1,Quai 1
4083541-TRAIN-E25-TRKPI-Samedi-01,19:16:15,19:17:00,BUR1D,6,0,0,12.192,1,Quai 1
4083541-TRAIN-E25-TRKPI-Samedi-01,19:19:15,19:20:00,BEA1D,7,0,0,14.572,1,Quai 1
