route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
4,TRAIN-E25-TRKPI-Dimanche-02,4083575-TRAIN-E25-TRKPI-Dimanche-02,De la Concorde,0,40085,200,0,1
4,TRAIN-E25-TRKPI-Fête-1-01,4083575-TRAIN-E25-TRKPI-Fête-1-01,De la Concorde,0,40085,200,0,1
4,TRAIN-E25-TRKPI-Dimanche-01,4083576-TRAIN-E25-TRKPI-Dimanche-01,De la Concorde,0,40085,202,0,1
4,TRAIN-E25-TRKPI-Dimanche-02,4083576-TRAIN-E25-TRKPI-Dimanche-02,De la Concorde,0,40085,202,0,1
4,TRAIN-E25-TRKPI-Fête-1-01,4083576-TRAIN-E25-TRKPI-Fête-1-01,De la Concorde,0,40085,202,0,1
4,TRAIN-E25-TRKPI-Dimanche-01,4083577-TRAIN-E25-TRKPI-Dimanche-01,De la Concorde,0,40085,204,0,1
4,TRAIN-E25-TRKPI-Dimanche-02,4083577-TRAIN-E25-TRKPI-Dimanche-02,De la Concorde,0,40085,204,0,1
4,TRAIN-E25-TRKPI-Fête-1-01,4083577-TRAIN-E25-TRKPI-Fête-1-01,De la Concorde,0,40085,204,0,1
4,TRAIN-E25-TRKPI-Dimanche-01,4083578-TRAIN-E25-TRKPI-Dimanche-01,De la Concorde,0,40085,206,0,1
4,TRAIN-E25-TRKPI-Dimanche-02,4083578-TRAIN-E25-TRKPI-Dimanche-02,De la Concorde,0,40085,206,0,1
4,TRAIN-E25-TRKPI-Fête-1-01,4083578-TRAIN-E25-TRKPI-Fête-1-01,De la Concorde,0,40085,206,0,1
4,TRAIN-E25-TRKPI-Dimanche-01,4083579-TRAIN-E25-TRKPI-Dimanche-01,De la Concorde,0,40085,208,0,1
4,TRAIN-E25-TRKPI-Dimanche-02,4083579-TRAIN-E25-TRKPI-Dimanche-02,De la Concorde,0,40085,208,0,1
4,TRAIN-E25-TRKPI-Fête-1-01,4083579-TRAIN-E25-TRKPI-Fête-1-01,De la Concorde,0,40085,208,0,1
4,TRAIN-E25-TRKPI-Dimanche-01,4083580-TRAIN-E25-TRKPI-Dimanche-01,De la Concorde,0,40085,210,0,1
4,TRAIN-E25-TRKPI-Dimanche-02,4083580-TRAIN-E25-TRKPI-Dimanche-02,De la Concorde,0,40085,210,0,1
4,TRAIN-E25-TRKPI-Fête-1-01,4083580-TRAIN-E25-TRKPI-Fête-1-01,De la Concorde,0,40085,210,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4083993-TRAIN-E25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,201,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4083993-TRAIN-E25-TRKPI-Samedi-02,Saint-Jérôme,1,40084,201,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4083994-TRAIN-E25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,203,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4083994-TRAIN-E25-TRKPI-Samedi-02,Saint-Jérôme,1,40084,203,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4083995-TRAIN-E25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,205,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4083995-TRAIN-E25-TRKPI-Samedi-02,Saint-Jérôme,1,40084,205,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4083996-TRAIN-E25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,207,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4083996-TRAIN-E25-TRKPI-Samedi-02,Saint-Jérôme,1,40084,207,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4083997-TRAIN-E25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,209,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4083997-TRAIN-E25-TRKPI-Samedi-02,Saint-Jérôme,1,40084,209,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4083998-TRAIN-E25-TRKPI-Samedi-01,Saint-Jérôme,1,40084,211,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4083998-TRAIN-E25-TRKPI-Samedi-02,Saint-Jérôme,1,40084,211,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4083999-TRAIN-E25-TRKPI-Samedi-01,De la Concorde,0,40085,200,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4083999-TRAIN-E25-TRKPI-Samedi-02,De la Concorde,0,40085,200,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4084000-TRAIN-E25-TRKPI-Samedi-01,De la Concorde,0,40085,202,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4084000-TRAIN-E25-TRKPI-Samedi-02,De la Concorde,0,40085,202,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4084001-TRAIN-E25-TRKPI-Samedi-01,De la Concorde,0,40085,204,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4084001-TRAIN-E25-TRKPI-Samedi-02,De la Concorde,0,40085,204,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4084002-TRAIN-E25-TRKPI-Samedi-01,De la Concorde,0,40085,206,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4084002-TRAIN-E25-TRKPI-Samedi-02,De la Concorde,0,40085,206,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4084003-TRAIN-E25-TRKPI-Samedi-01,De la Concorde,0,40085,208,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4084003-TRAIN-E25-TRKPI-Samedi-02,De la Concorde,0,40085,208,0,1
4,TRAIN-E25-TRKPI-Samedi-01,4084004-TRAIN-E25-TRKPI-Samedi-01,De la Concorde,0,40085,210,0,1
4,TRAIN-E25-TRKPI-Samedi-02,4084004-TRAIN-E25-TRKPI-Samedi-02,De la Concorde,0,40085,210,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084005-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,170,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084005-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,170,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084006-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,172,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084006-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,172,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084007-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,174,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084007-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,174,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084009-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,178,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084009-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,178,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084010-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,180,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084010-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,180,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084011-TRAIN-E25-TRKPI-Semaine-02,Parc,0,40080,182,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084011-TRAIN-E25-TRKPI-Semaine-03,Parc,0,40080,182,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084012-TRAIN-E25-TRKPI-Semaine-02,Parc,0,40080,184,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084012-TRAIN-E25-TRKPI-Semaine-03,Parc,0,40080,184,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084013-TRAIN-E25-TRKPI-Semaine-02,Parc,0,40080,186,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084013-TRAIN-E25-TRKPI-Semaine-03,Parc,0,40080,186,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084014-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,188,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084014-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,188,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084015-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40136,190,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084015-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40136,190,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084016-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40136,194,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084016-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40136,194,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084017-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,40134,198,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084017-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,40134,198,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084018-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,171,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084018-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,171,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084019-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,179,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084019-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,179,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084021-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,183,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084021-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,183,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084022-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,185,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084022-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,185,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084023-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,187,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084023-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,187,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084024-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,189,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084024-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,189,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084025-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,191,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084025-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,191,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084026-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,195,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084026-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,195,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084027-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,199,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084027-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40135,199,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084028-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40082,173,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084028-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40082,173,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084029-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40082,175,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084029-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40082,175,0,1
4,TRAIN-E25-TRKPI-Semaine-02,4084030-TRAIN-E25-TRKPI-Semaine-02,Saint-Jérôme,1,40082,177,0,1
4,TRAIN-E25-TRKPI-Semaine-03,4084030-TRAIN-E25-TRKPI-Semaine-03,Saint-Jérôme,1,40082,177,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084031-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,70,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084031-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,70,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084032-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,72,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084032-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,72,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084033-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,74,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084033-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,74,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084034-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,76,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084034-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,76,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084035-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,78,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084035-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,78,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084036-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,80,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084036-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,80,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084037-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,82,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084037-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,82,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084038-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,84,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084038-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,84,0,1
5,TRAIN-E25-TRKPI-Semaine-02,4084039-TRAIN-E25-TRKPI-Semaine-02,Lucien-L'Allier,0,50077,86,0,1
5,TRAIN-E25-TRKPI-Semaine-03,4084039-TRAIN-E25-TRKPI-Semaine-03,Lucien-L'Allier,0,50077,86,0,1
